Path,Format,Options,Dataset,Number of vertices,Number of edges,Density,Mean degree,Best known solution value,Best known bound,Certificate path
knitro2022/autocorr_bern35-26.txt,cliquegraph,,knitro2022,,,,,36.0,0,certificates/knitro2022/knitro2022/autocorr_bern35-26.txt_solution.txt
knitro2022/autocorr_bern35-35.txt,cliquegraph,,knitro2022,,,,,36.0,0,certificates/knitro2022/knitro2022/autocorr_bern35-35.txt_solution.txt
knitro2022/autocorr_bern40-05.txt,cliquegraph,,knitro2022,,,,,41.0,0,certificates/knitro2022/knitro2022/autocorr_bern40-05.txt_solution.txt
knitro2022/autocorr_bern40-10.txt,cliquegraph,,knitro2022,,,,,41.0,0,certificates/knitro2022/knitro2022/autocorr_bern40-10.txt_solution.txt
knitro2022/autocorr_bern40-20.txt,cliquegraph,,knitro2022,,,,,41.0,0,certificates/knitro2022/knitro2022/autocorr_bern40-20.txt_solution.txt
knitro2022/autocorr_bern40-30.txt,cliquegraph,,knitro2022,,,,,41.0,0,certificates/knitro2022/knitro2022/autocorr_bern40-30.txt_solution.txt
knitro2022/autocorr_bern40-40.txt,cliquegraph,,knitro2022,,,,,41.0,0,certificates/knitro2022/knitro2022/autocorr_bern40-40.txt_solution.txt
knitro2022/autocorr_bern45-05.txt,cliquegraph,,knitro2022,,,,,46.0,0,certificates/knitro2022/knitro2022/autocorr_bern45-05.txt_solution.txt
knitro2022/autocorr_bern45-11.txt,cliquegraph,,knitro2022,,,,,46.0,0,certificates/knitro2022/knitro2022/autocorr_bern45-11.txt_solution.txt
knitro2022/autocorr_bern45-23.txt,cliquegraph,,knitro2022,,,,,46.0,0,certificates/knitro2022/knitro2022/autocorr_bern45-23.txt_solution.txt
knitro2022/autocorr_bern45-34.txt,cliquegraph,,knitro2022,,,,,46.0,0,certificates/knitro2022/knitro2022/autocorr_bern45-34.txt_solution.txt
knitro2022/autocorr_bern45-45.txt,cliquegraph,,knitro2022,,,,,46.0,0,certificates/knitro2022/knitro2022/autocorr_bern45-45.txt_solution.txt
knitro2022/autocorr_bern50-06.txt,cliquegraph,,knitro2022,,,,,51.0,0,certificates/knitro2022/knitro2022/autocorr_bern50-06.txt_solution.txt
knitro2022/autocorr_bern50-13.txt,cliquegraph,,knitro2022,,,,,51.0,0,certificates/knitro2022/knitro2022/autocorr_bern50-13.txt_solution.txt
knitro2022/autocorr_bern50-25.txt,cliquegraph,,knitro2022,,,,,51.0,0,certificates/knitro2022/knitro2022/autocorr_bern50-25.txt_solution.txt
knitro2022/autocorr_bern50-38.txt,cliquegraph,,knitro2022,,,,,51.0,0,certificates/knitro2022/knitro2022/autocorr_bern50-38.txt_solution.txt
knitro2022/autocorr_bern50-50.txt,cliquegraph,,knitro2022,,,,,51.0,0,certificates/knitro2022/knitro2022/autocorr_bern50-50.txt_solution.txt
knitro2022/autocorr_bern55-06.txt,cliquegraph,,knitro2022,,,,,56.0,0,certificates/knitro2022/knitro2022/autocorr_bern55-06.txt_solution.txt
knitro2022/autocorr_bern55-14.txt,cliquegraph,,knitro2022,,,,,56.0,0,certificates/knitro2022/knitro2022/autocorr_bern55-14.txt_solution.txt
knitro2022/autocorr_bern55-28.txt,cliquegraph,,knitro2022,,,,,56.0,0,certificates/knitro2022/knitro2022/autocorr_bern55-28.txt_solution.txt
knitro2022/autocorr_bern55-41.txt,cliquegraph,,knitro2022,,,,,56.0,0,certificates/knitro2022/knitro2022/autocorr_bern55-41.txt_solution.txt
knitro2022/autocorr_bern55-55.txt,cliquegraph,,knitro2022,,,,,56.0,0,certificates/knitro2022/knitro2022/autocorr_bern55-55.txt_solution.txt
knitro2022/autocorr_bern60-08.txt,cliquegraph,,knitro2022,,,,,61.0,0,certificates/knitro2022/knitro2022/autocorr_bern60-08.txt_solution.txt
knitro2022/autocorr_bern60-15.txt,cliquegraph,,knitro2022,,,,,61.0,0,certificates/knitro2022/knitro2022/autocorr_bern60-15.txt_solution.txt
knitro2022/autocorr_bern60-30.txt,cliquegraph,,knitro2022,,,,,61.0,0,certificates/knitro2022/knitro2022/autocorr_bern60-30.txt_solution.txt
knitro2022/autocorr_bern60-45.txt,cliquegraph,,knitro2022,,,,,61.0,0,certificates/knitro2022/knitro2022/autocorr_bern60-45.txt_solution.txt
knitro2022/autocorr_bern60-60.txt,cliquegraph,,knitro2022,,,,,61.0,0,certificates/knitro2022/knitro2022/autocorr_bern60-60.txt_solution.txt
knitro2022/avion2.txt,cliquegraph,,knitro2022,,,,,37.0,0,certificates/knitro2022/knitro2022/avion2.txt_solution.txt
knitro2022/ball_mk2_10.txt,cliquegraph,,knitro2022,,,,,10.0,0,certificates/knitro2022/knitro2022/ball_mk2_10.txt_solution.txt
knitro2022/bard1.txt,cliquegraph,,knitro2022,,,,,2.0,0,certificates/knitro2022/knitro2022/bard1.txt_solution.txt
knitro2022/bard2.txt,cliquegraph,,knitro2022,,,,,4.0,0,certificates/knitro2022/knitro2022/bard2.txt_solution.txt
knitro2022/bard3.txt,cliquegraph,,knitro2022,,,,,5.0,0,certificates/knitro2022/knitro2022/bard3.txt_solution.txt
knitro2022/batch.txt,cliquegraph,,knitro2022,,,,,12.0,0,certificates/knitro2022/knitro2022/batch.txt_solution.txt
knitro2022/batch0812.txt,cliquegraph,,knitro2022,,,,,24.0,0,certificates/knitro2022/knitro2022/batch0812.txt_solution.txt
knitro2022/batchdes.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/batchdes.txt_solution.txt
knitro2022/batch_nc.txt,cliquegraph,,knitro2022,,,,,12.0,0,certificates/knitro2022/knitro2022/batch_nc.txt_solution.txt
knitro2022/bayes2_10.txt,cliquegraph,,knitro2022,,,,,20.0,0,certificates/knitro2022/knitro2022/bayes2_10.txt_solution.txt
knitro2022/bayes2_20.txt,cliquegraph,,knitro2022,,,,,20.0,0,certificates/knitro2022/knitro2022/bayes2_20.txt_solution.txt
knitro2022/bayes2_30.txt,cliquegraph,,knitro2022,,,,,20.0,0,certificates/knitro2022/knitro2022/bayes2_30.txt_solution.txt
knitro2022/bayes2_50.txt,cliquegraph,,knitro2022,,,,,20.0,0,certificates/knitro2022/knitro2022/bayes2_50.txt_solution.txt
knitro2022/bc7.txt,cliquegraph,,knitro2022,,,,,63.0,0,certificates/knitro2022/knitro2022/bc7.txt_solution.txt
knitro2022/bgprtr.txt,cliquegraph,,knitro2022,,,,,26.0,0,certificates/knitro2022/knitro2022/bgprtr.txt_solution.txt
knitro2022/biggsc4.txt,cliquegraph,,knitro2022,,,,,4.0,0,certificates/knitro2022/knitro2022/biggsc4.txt_solution.txt
knitro2022/bilevel1.txt,cliquegraph,,knitro2022,,,,,4.0,0,certificates/knitro2022/knitro2022/bilevel1.txt_solution.txt
knitro2022/bilevel3.txt,cliquegraph,,knitro2022,,,,,5.0,0,certificates/knitro2022/knitro2022/bilevel3.txt_solution.txt
knitro2022/bilin.txt,cliquegraph,,knitro2022,,,,,5.0,0,certificates/knitro2022/knitro2022/bilin.txt_solution.txt
knitro2022/bqp1var.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/bqp1var.txt_solution.txt
knitro2022/bqpgabim.txt,cliquegraph,,knitro2022,,,,,50.0,0,certificates/knitro2022/knitro2022/bqpgabim.txt_solution.txt
knitro2022/bqpgasim.txt,cliquegraph,,knitro2022,,,,,50.0,0,certificates/knitro2022/knitro2022/bqpgasim.txt_solution.txt
knitro2022/bt13.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/bt13.txt_solution.txt
knitro2022/btest14.txt,cliquegraph,,knitro2022,,,,,43.0,0,certificates/knitro2022/knitro2022/btest14.txt_solution.txt
knitro2022/camcns.txt,cliquegraph,,knitro2022,,,,,28.0,0,certificates/knitro2022/knitro2022/camcns.txt_solution.txt
knitro2022/camel6.txt,cliquegraph,,knitro2022,,,,,2.0,0,certificates/knitro2022/knitro2022/camel6.txt_solution.txt
knitro2022/camshape100.txt,cliquegraph,,knitro2022,,,,,100.0,0,certificates/knitro2022/knitro2022/camshape100.txt_solution.txt
knitro2022/camshape200.txt,cliquegraph,,knitro2022,,,,,200.0,0,certificates/knitro2022/knitro2022/camshape200.txt_solution.txt
knitro2022/camshape400.txt,cliquegraph,,knitro2022,,,,,400.0,0,certificates/knitro2022/knitro2022/camshape400.txt_solution.txt
knitro2022/camshape800.txt,cliquegraph,,knitro2022,,,,,800.0,0,certificates/knitro2022/knitro2022/camshape800.txt_solution.txt
knitro2022/cantilvr.txt,cliquegraph,,knitro2022,,,,,5.0,0,certificates/knitro2022/knitro2022/cantilvr.txt_solution.txt
knitro2022/cardqp_inlp.txt,cliquegraph,,knitro2022,,,,,50.0,0,certificates/knitro2022/knitro2022/cardqp_inlp.txt_solution.txt
knitro2022/cardqp_iqp.txt,cliquegraph,,knitro2022,,,,,50.0,0,certificates/knitro2022/knitro2022/cardqp_iqp.txt_solution.txt
knitro2022/catmix100.txt,cliquegraph,,knitro2022,,,,,2.0,0,certificates/knitro2022/knitro2022/catmix100.txt_solution.txt
knitro2022/catmix200.txt,cliquegraph,,knitro2022,,,,,2.0,0,certificates/knitro2022/knitro2022/catmix200.txt_solution.txt
knitro2022/catmix400.txt,cliquegraph,,knitro2022,,,,,2.0,0,certificates/knitro2022/knitro2022/catmix400.txt_solution.txt
knitro2022/catmix800.txt,cliquegraph,,knitro2022,,,,,2.0,0,certificates/knitro2022/knitro2022/catmix800.txt_solution.txt
knitro2022/cb2.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/cb2.txt_solution.txt
knitro2022/cb3.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/cb3.txt_solution.txt
knitro2022/cesam2log.txt,cliquegraph,,knitro2022,,,,,157.0,0,certificates/knitro2022/knitro2022/cesam2log.txt_solution.txt
knitro2022/chaconn1.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/chaconn1.txt_solution.txt
knitro2022/chaconn2.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/chaconn2.txt_solution.txt
knitro2022/chain100.txt,cliquegraph,,knitro2022,,,,,200.0,0,certificates/knitro2022/knitro2022/chain100.txt_solution.txt
knitro2022/chain200.txt,cliquegraph,,knitro2022,,,,,400.0,0,certificates/knitro2022/knitro2022/chain200.txt_solution.txt
knitro2022/chain400.txt,cliquegraph,,knitro2022,,,,,800.0,0,certificates/knitro2022/knitro2022/chain400.txt_solution.txt
knitro2022/chakra.txt,cliquegraph,,knitro2022,,,,,20.0,0,certificates/knitro2022/knitro2022/chakra.txt_solution.txt
knitro2022/chance.txt,cliquegraph,,knitro2022,,,,,4.0,0,certificates/knitro2022/knitro2022/chance.txt_solution.txt
knitro2022/chebyqad.txt,cliquegraph,,knitro2022,,,,,50.0,0,certificates/knitro2022/knitro2022/chebyqad.txt_solution.txt
knitro2022/chem.txt,cliquegraph,,knitro2022,,,,,11.0,0,certificates/knitro2022/knitro2022/chem.txt_solution.txt
knitro2022/chenery.txt,cliquegraph,,knitro2022,,,,,5.0,0,certificates/knitro2022/knitro2022/chenery.txt_solution.txt
knitro2022/circle.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/circle.txt_solution.txt
knitro2022/clay0203h.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/clay0203h.txt_solution.txt
knitro2022/clay0203m.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/clay0203m.txt_solution.txt
knitro2022/clay0204m.txt,cliquegraph,,knitro2022,,,,,12.0,0,certificates/knitro2022/knitro2022/clay0204m.txt_solution.txt
knitro2022/clay0303m.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/clay0303m.txt_solution.txt
knitro2022/concon.txt,cliquegraph,,knitro2022,,,,,7.0,0,certificates/knitro2022/knitro2022/concon.txt_solution.txt
knitro2022/congigmz.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/congigmz.txt_solution.txt
knitro2022/contvar.txt,cliquegraph,,knitro2022,,,,,40.0,0,certificates/knitro2022/knitro2022/contvar.txt_solution.txt
knitro2022/coshfun.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/coshfun.txt_solution.txt
knitro2022/cresc4.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/cresc4.txt_solution.txt
knitro2022/csfi1.txt,cliquegraph,,knitro2022,,,,,4.0,0,certificates/knitro2022/knitro2022/csfi1.txt_solution.txt
knitro2022/csfi2.txt,cliquegraph,,knitro2022,,,,,4.0,0,certificates/knitro2022/knitro2022/csfi2.txt_solution.txt
knitro2022/dallass.txt,cliquegraph,,knitro2022,,,,,46.0,0,certificates/knitro2022/knitro2022/dallass.txt_solution.txt
knitro2022/deconvb.txt,cliquegraph,,knitro2022,,,,,51.0,0,certificates/knitro2022/knitro2022/deconvb.txt_solution.txt
knitro2022/deconvc.txt,cliquegraph,,knitro2022,,,,,51.0,0,certificates/knitro2022/knitro2022/deconvc.txt_solution.txt
knitro2022/degenlpa.txt,cliquegraph,,knitro2022,,,,,9.0,0,certificates/knitro2022/knitro2022/degenlpa.txt_solution.txt
knitro2022/degenlpb.txt,cliquegraph,,knitro2022,,,,,9.0,0,certificates/knitro2022/knitro2022/degenlpb.txt_solution.txt
knitro2022/dempe.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/dempe.txt_solution.txt
knitro2022/demymalo.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/demymalo.txt_solution.txt
knitro2022/desilva.txt,cliquegraph,,knitro2022,,,,,4.0,0,certificates/knitro2022/knitro2022/desilva.txt_solution.txt
knitro2022/df1.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/df1.txt_solution.txt
knitro2022/dipigri.txt,cliquegraph,,knitro2022,,,,,7.0,0,certificates/knitro2022/knitro2022/dipigri.txt_solution.txt
knitro2022/disc2.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/disc2.txt_solution.txt
knitro2022/dispatch.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/dispatch.txt_solution.txt
knitro2022/dnieper.txt,cliquegraph,,knitro2022,,,,,49.0,0,certificates/knitro2022/knitro2022/dnieper.txt_solution.txt
knitro2022/dual1.txt,cliquegraph,,knitro2022,,,,,85.0,0,certificates/knitro2022/knitro2022/dual1.txt_solution.txt
knitro2022/dual2.txt,cliquegraph,,knitro2022,,,,,96.0,0,certificates/knitro2022/knitro2022/dual2.txt_solution.txt
knitro2022/dual4.txt,cliquegraph,,knitro2022,,,,,75.0,0,certificates/knitro2022/knitro2022/dual4.txt_solution.txt
knitro2022/dualc1.txt,cliquegraph,,knitro2022,,,,,9.0,0,certificates/knitro2022/knitro2022/dualc1.txt_solution.txt
knitro2022/dualc2.txt,cliquegraph,,knitro2022,,,,,7.0,0,certificates/knitro2022/knitro2022/dualc2.txt_solution.txt
knitro2022/dualc5.txt,cliquegraph,,knitro2022,,,,,8.0,0,certificates/knitro2022/knitro2022/dualc5.txt_solution.txt
knitro2022/dualc8.txt,cliquegraph,,knitro2022,,,,,8.0,0,certificates/knitro2022/knitro2022/dualc8.txt_solution.txt
knitro2022/eg1.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/eg1.txt_solution.txt
knitro2022/eigmaxc.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/eigmaxc.txt_solution.txt
knitro2022/eigminc.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/eigminc.txt_solution.txt
knitro2022/emfl_quad.txt,cliquegraph,,knitro2022,,,,,958.0,0,certificates/knitro2022/knitro2022/emfl_quad.txt_solution.txt
knitro2022/esfl_quad.txt,cliquegraph,,knitro2022,,,,,1000.0,0,certificates/knitro2022/knitro2022/esfl_quad.txt_solution.txt
knitro2022/ex2_1_1.txt,cliquegraph,,knitro2022,,,,,5.0,0,certificates/knitro2022/knitro2022/ex2_1_1.txt_solution.txt
knitro2022/ex2_1_2.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/ex2_1_2.txt_solution.txt
knitro2022/ex2_1_3.txt,cliquegraph,,knitro2022,,,,,13.0,0,certificates/knitro2022/knitro2022/ex2_1_3.txt_solution.txt
knitro2022/ex2_1_4.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/ex2_1_4.txt_solution.txt
knitro2022/ex2_1_5.txt,cliquegraph,,knitro2022,,,,,10.0,0,certificates/knitro2022/knitro2022/ex2_1_5.txt_solution.txt
knitro2022/ex2_1_6.txt,cliquegraph,,knitro2022,,,,,10.0,0,certificates/knitro2022/knitro2022/ex2_1_6.txt_solution.txt
knitro2022/ex2_1_7.txt,cliquegraph,,knitro2022,,,,,20.0,0,certificates/knitro2022/knitro2022/ex2_1_7.txt_solution.txt
knitro2022/ex2_1_8.txt,cliquegraph,,knitro2022,,,,,24.0,0,certificates/knitro2022/knitro2022/ex2_1_8.txt_solution.txt
knitro2022/ex2_1_9.txt,cliquegraph,,knitro2022,,,,,10.0,0,certificates/knitro2022/knitro2022/ex2_1_9.txt_solution.txt
knitro2022/ex2_1_10.txt,cliquegraph,,knitro2022,,,,,20.0,0,certificates/knitro2022/knitro2022/ex2_1_10.txt_solution.txt
knitro2022/ex3_1_1.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/ex3_1_1.txt_solution.txt
knitro2022/ex3_1_2.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/ex3_1_2.txt_solution.txt
knitro2022/ex3_1_3.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/ex3_1_3.txt_solution.txt
knitro2022/ex3_1_4.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/ex3_1_4.txt_solution.txt
knitro2022/ex4_1_1.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/ex4_1_1.txt_solution.txt
knitro2022/ex4_1_2.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/ex4_1_2.txt_solution.txt
knitro2022/ex4_1_3.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/ex4_1_3.txt_solution.txt
knitro2022/ex4_1_4.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/ex4_1_4.txt_solution.txt
knitro2022/ex4_1_5.txt,cliquegraph,,knitro2022,,,,,2.0,0,certificates/knitro2022/knitro2022/ex4_1_5.txt_solution.txt
knitro2022/ex4_1_6.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/ex4_1_6.txt_solution.txt
knitro2022/ex4_1_7.txt,cliquegraph,,knitro2022,,,,,1.0,0,certificates/knitro2022/knitro2022/ex4_1_7.txt_solution.txt
knitro2022/ex4_1_8.txt,cliquegraph,,knitro2022,,,,,2.0,0,certificates/knitro2022/knitro2022/ex4_1_8.txt_solution.txt
knitro2022/ex4_1_9.txt,cliquegraph,,knitro2022,,,,,2.0,0,certificates/knitro2022/knitro2022/ex4_1_9.txt_solution.txt
knitro2022/ex5_2_2_case1.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/ex5_2_2_case1.txt_solution.txt
knitro2022/ex5_2_2_case2.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/ex5_2_2_case2.txt_solution.txt
knitro2022/ex5_2_2_case3.txt,cliquegraph,,knitro2022,,,,,6.0,0,certificates/knitro2022/knitro2022/ex5_2_2_case3.txt_solution.txt
knitro2022/ex5_2_4.txt,cliquegraph,,knitro2022,,,,,7.0,0,certificates/knitro2022/knitro2022/ex5_2_4.txt_solution.txt
knitro2022/ex5_2_5.txt,cliquegraph,,knitro2022,,,,,32.0,0,certificates/knitro2022/knitro2022/ex5_2_5.txt_solution.txt
knitro2022/ex5_3_2.txt,cliquegraph,,knitro2022,,,,,4.0,0,certificates/knitro2022/knitro2022/ex5_3_2.txt_solution.txt
knitro2022/ex5_4_2.txt,cliquegraph,,knitro2022,,,,,3.0,0,certificates/knitro2022/knitro2022/ex5_4_2.txt_solution.txt
